event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
7980500991,TRUE,00:00.0,15.79293111,-19.20303141,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583356.2727,7876517.598,33S,Central African Time,00:00.0
7980500992,TRUE,01:00.0,15.80910441,-19.20142822,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585057.3907,7876687.186,33S,Central African Time,01:00.0
7980500993,TRUE,21:00.0,15.81107585,-19.20262451,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585264.0336,7876553.842,33S,Central African Time,21:00.0
7980500994,TRUE,40:00.0,15.81105245,-19.20262451,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585261.5736,7876553.853,33S,Central African Time,40:00.0
7980500995,TRUE,21:00.0,15.83680318,-19.19274902,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587974.0072,7877633.865,33S,Central African Time,21:00.0
7980500996,TRUE,20:00.0,15.85238953,-19.18962606,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589614.4015,7877971.509,33S,Central African Time,20:00.0
7980500997,TRUE,40:00.0,15.85716553,-19.18890991,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590116.9366,7878048.295,33S,Central African Time,40:00.0
7980500998,TRUE,00:00.0,15.8614563,-19.19087728,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590566.9917,7877828.362,33S,Central African Time,00:00.0
7980500999,TRUE,20:00.0,15.91376343,-19.18210856,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),596071.611,7878770.711,33S,Central African Time,20:00.0
7980501000,TRUE,00:00.0,15.88946533,-19.20568441,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),593503.4673,7876175.003,33S,Central African Time,00:00.0
7980501001,TRUE,21:00.0,15.8658488,-19.23735962,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591003.23,7872682.323,33S,Central African Time,21:00.0
7980501002,TRUE,40:00.0,15.86585795,-19.23718262,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591004.2893,7872701.905,33S,Central African Time,40:00.0
7980501003,TRUE,20:00.0,15.8659668,-19.23812459,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591015.2113,7872597.609,33S,Central African Time,20:00.0
7980501004,TRUE,21:00.0,15.86443176,-19.23963216,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590853.0358,7872431.583,33S,Central African Time,21:00.0
7980501005,TRUE,01:00.0,15.85518494,-19.25075073,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589875.0708,7871206.003,33S,Central African Time,01:00.0
7980501006,TRUE,21:00.0,15.862146,-19.25448405,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590604.632,7870789.256,33S,Central African Time,21:00.0
7980501007,TRUE,20:00.0,15.88086141,-19.25858968,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),592569.2885,7870325.056,33S,Central African Time,20:00.0
7980501008,TRUE,21:00.0,15.88835449,-19.26540324,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),593352.9252,7869567.047,33S,Central African Time,21:00.0
7980501009,TRUE,20:00.0,15.89257914,-19.26747437,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),593795.7234,7869335.576,33S,Central African Time,20:00.0
7980501010,TRUE,41:00.0,15.89605001,-19.26865641,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),594159.8044,7869202.89,33S,Central African Time,41:00.0
7980501011,TRUE,20:00.0,15.97117411,-19.31568807,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),602025.5081,7863955.731,33S,Central African Time,20:00.0
7980501012,TRUE,40:00.0,16.0040273,-19.29871419,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),605488.0175,7865814.462,33S,Central African Time,40:00.0
7980501013,TRUE,21:00.0,16.06318156,-19.29142253,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611708.5474,7866584.341,33S,Central African Time,21:00.0
7980501014,TRUE,40:00.0,16.06309509,-19.29125773,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611699.573,7866602.635,33S,Central African Time,40:00.0
7980501015,TRUE,40:00.0,16.07415975,-19.29291585,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612861.1086,7866411.972,33S,Central African Time,40:00.0
7980501016,TRUE,00:00.0,16.08036906,-19.29953003,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),613509.015,7865675.947,33S,Central African Time,00:00.0
7980501017,TRUE,20:00.0,16.08048604,-19.31384888,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),613511.4255,7864091.247,33S,Central African Time,20:00.0
7980501018,TRUE,41:00.0,16.07422384,-19.32169189,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612848.0997,7863227.378,33S,Central African Time,41:00.0
7980501019,TRUE,00:00.0,16.06627604,-19.32581584,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612010.2899,7862776.155,33S,Central African Time,00:00.0
7980501020,TRUE,00:00.0,16.05989685,-19.33406372,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611334.518,7861867.505,33S,Central African Time,00:00.0
7980501021,TRUE,20:00.0,16.05858765,-19.34408162,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611190.1997,7860759.699,33S,Central African Time,20:00.0
7980501022,TRUE,21:00.0,16.0475942,-19.33591309,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610040.8604,7861670.713,33S,Central African Time,21:00.0
7980501023,TRUE,00:00.0,16.04771932,-19.33446248,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610054.9764,7861831.167,33S,Central African Time,00:00.0
7980501024,TRUE,40:00.0,16.04428406,-19.32667847,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609699.2946,7862694.775,33S,Central African Time,40:00.0
7980501025,TRUE,21:00.0,16.08742371,-19.30881348,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614243.8352,7864643.939,33S,Central African Time,21:00.0
7980501026,TRUE,40:00.0,16.07658691,-19.27529704,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),613128.2528,7868360.203,33S,Central African Time,40:00.0
7980501027,TRUE,40:00.0,16.06209412,-19.28327026,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611599.8043,7867487.223,33S,Central African Time,40:00.0
7980501028,TRUE,01:00.0,16.05781047,-19.28442586,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),611148.8786,7867362.087,33S,Central African Time,01:00.0
7980501029,TRUE,41:00.0,16.05193583,-19.2885498,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),610528.7813,7866909.462,33S,Central African Time,41:00.0
7980501030,TRUE,20:00.0,16.04370829,-19.28798421,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609664.6,7866977.276,33S,Central African Time,20:00.0
7980501031,TRUE,40:00.0,16.04272766,-19.28758952,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609561.8168,7867021.575,33S,Central African Time,40:00.0
7980501032,TRUE,01:00.0,16.04016215,-19.28418986,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609294.4855,7867399.419,33S,Central African Time,01:00.0
7980501033,TRUE,00:00.0,16.03943787,-19.28389689,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609218.5699,7867432.297,33S,Central African Time,00:00.0
7980501034,TRUE,00:00.0,16.04364522,-19.28253174,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),609661.603,7867580.718,33S,Central African Time,00:00.0
7980501035,TRUE,01:00.0,16.08286845,-19.29731242,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),613773.1712,7865919.725,33S,Central African Time,01:00.0
7980501036,TRUE,40:00.0,16.08717448,-19.29756063,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614225.461,7865889.424,33S,Central African Time,40:00.0
7980501037,TRUE,41:00.0,16.08556824,-19.28618164,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614064.5669,7867149.76,33S,Central African Time,41:00.0
7980501038,TRUE,20:00.0,16.08823446,-19.28464762,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614345.8078,7867317.769,33S,Central African Time,20:00.0
7980501039,TRUE,00:00.0,16.08672994,-19.27780355,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614192.4502,7868076.172,33S,Central African Time,00:00.0
7980501040,TRUE,21:00.0,16.0978241,-19.27378133,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615361.1407,7868513.961,33S,Central African Time,21:00.0
7980501041,TRUE,00:00.0,16.10017497,-19.28000692,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615603.8298,7867823.428,33S,Central African Time,00:00.0
7980501042,TRUE,20:00.0,16.0993103,-19.28097331,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615512.2858,7867717.056,33S,Central African Time,20:00.0
7980501043,TRUE,01:00.0,16.09685974,-19.28851522,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615249.4858,7866884.044,33S,Central African Time,01:00.0
7980501044,TRUE,01:00.0,16.09002787,-19.29167277,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614529.3812,7866539.134,33S,Central African Time,01:00.0
7980501045,TRUE,00:00.0,16.08815918,-19.2906311,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614333.7425,7866655.646,33S,Central African Time,00:00.0
7980501046,TRUE,21:00.0,16.07325846,-19.28159587,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612774.154,7867665.301,33S,Central African Time,21:00.0
7980501047,TRUE,00:00.0,16.07324626,-19.28158569,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612772.8789,7867666.435,33S,Central African Time,00:00.0
7980501048,TRUE,20:00.0,16.07325338,-19.28157756,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612773.6326,7867667.33,33S,Central African Time,20:00.0
7980501049,TRUE,40:00.0,16.07328491,-19.281663,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612776.8875,7867657.855,33S,Central African Time,40:00.0
7980501050,TRUE,00:00.0,16.07269897,-19.29161784,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612708.5001,7866556.568,33S,Central African Time,00:00.0
7980501051,TRUE,40:00.0,16.07362773,-19.29332479,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),612804.9243,7866367.062,33S,Central African Time,40:00.0
7980501052,TRUE,01:00.0,16.09793498,-19.29594727,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615357.2666,7866060.844,33S,Central African Time,01:00.0
7980501053,TRUE,21:00.0,16.08815308,-19.27035929,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614347.1717,7868899.068,33S,Central African Time,21:00.0
7980501054,TRUE,41:00.0,16.08978373,-19.26268107,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614523.8762,7869747.716,33S,Central African Time,41:00.0
7980501055,TRUE,41:00.0,16.09053752,-19.25811768,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),614606.2696,7870252.234,33S,Central African Time,41:00.0
7980501056,TRUE,20:00.0,16.10041097,-19.26363322,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615640.1182,7869635.301,33S,Central African Time,20:00.0
7980501057,TRUE,00:00.0,16.10175171,-19.271521,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),615775.4881,7868761.49,33S,Central African Time,00:00.0
7980501058,TRUE,21:00.0,16.12150472,-19.27015788,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),617852.3773,7868899.049,33S,Central African Time,21:00.0
7980501059,TRUE,21:00.0,16.12318217,-19.25713501,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),618037.9906,7870339.12,33S,Central African Time,21:00.0
7980501060,TRUE,40:00.0,16.13240662,-19.25657349,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),619007.915,7870394.967,33S,Central African Time,40:00.0
7980501061,TRUE,20:00.0,16.15177002,-19.27857463,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),621026.9321,7867946.751,33S,Central African Time,20:00.0
7980501062,TRUE,00:00.0,16.15469462,-19.28089803,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),621332.5678,7867687.58,33S,Central African Time,00:00.0
7980501063,TRUE,40:00.0,16.15441182,-19.28189494,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),621302.1146,7867577.451,33S,Central African Time,40:00.0
7980501064,TRUE,41:00.0,16.15364278,-19.28076579,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),621222.1285,7867702.95,33S,Central African Time,41:00.0
7980501065,TRUE,00:00.0,16.15155233,-19.28185832,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),621001.643,7867583.501,33S,Central African Time,00:00.0
7980501066,TRUE,21:00.0,16.14142354,-19.26725667,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),619947.8569,7869206.476,33S,Central African Time,21:00.0
7980501067,TRUE,40:00.0,16.14141134,-19.26725057,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),619946.5791,7869207.159,33S,Central African Time,40:00.0
7980501068,TRUE,41:00.0,16.13921611,-19.26592407,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),619716.83,7869355.476,33S,Central African Time,41:00.0
7980501069,TRUE,00:00.0,16.13920593,-19.26592814,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),619715.7572,7869355.033,33S,Central African Time,00:00.0
7980501070,TRUE,20:00.0,16.13918152,-19.26591187,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),619713.2036,7869356.85,33S,Central African Time,20:00.0
